14;1368
14;1425
14;1430
14;1453
14;1488
14;1490
14;1496
14;1546
14;1547
14;1618
14;1639
14;1652
14;1671
14;1672
14;1674
14;1746
14;1752
14;1809
14;1834
14;1839
14;1841
14;1846
14;1847
14;1885
14;1903
14;1918
14;1961
14;1971
14;1980
14;2003
14;2091
14;2092
14;2093
14;2134
14;2141
14;2162
14;2214
14;2217
14;2245
14;2252
14;2281
14;2284
14;2296
14;2302
14;2304
14;2308
14;2309
14;2319
14;2324
14;2345
14;2354
14;2355
14;2362
14;2363
14;2366
14;2367
14;2372
14;2378
14;2380
14;2391
14;2392
14;2402
14;2416
14;2417
14;2431
14;2439
14;2456
14;2479
14;2505
14;2521
14;2526
14;2557
14;2563
14;2594
14;2685
14;2696
14;2730
14;2755
14;2776
14;2784
14;2790
14;2806
14;2807
14;2849
14;2859
14;2902
14;2914
14;2915
14;2920
14;2926
14;2927
14;2951
14;2952
14;2953
14;2955
14;2957
14;2964
14;2965
14;2966
14;3021
14;3032
14;3036
14;3069
14;3070
14;3071
14;3072
14;3073
14;3074
14;3075
14;3083
14;3084
14;3085
14;3086
14;3087
14;3095
14;3096
14;3097
14;3098
14;3102
14;3103
14;3104
14;3114
14;3122
14;3123
12;1587
12;2767
14;2764
14;2440
14;144
14;1955
